mir,sapiens,denisovan,altai,vindja,chag,DiffSapDen,DiffSapVin,DiffSapAlt,DiffDenVin,DiffDenAlt,DiffAltVin,DiffSapCha,DiffVinCha,DiffDenCha,DiffAltCha
miR-4742-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-125a-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-664b-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-6732-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-623,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-4781-3p,7,2,2,2,2,5,5,5,0,0,0,5,0,0,0
miR-628-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7854-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-550b-2-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-503-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6822-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-3614-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-942-5p,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0
miR-513b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6805-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4653-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-135a-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6853-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5699-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548ae-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5695,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-335-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6749-3p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-4536-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6772-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6828-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1343-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-4291,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-184,0,1,1,1,1,-1,-1,-1,0,0,0,-1,0,0,0
miR-4636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6799-5p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-508-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-513c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-518c-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-548o-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6771-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-8073,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-943,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-99b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4424,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-320b,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-548d-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-127-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6889-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-135b-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-26b-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-5702,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4260,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-519d-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-486-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3157-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-642b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6729-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4712-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3170,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-7114-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-615-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-604,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4444,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-132-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-500a-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-193b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4724-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-8077,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-501-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-5006-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-409-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-593-5p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-5708,0,4,0,0,0,-4,0,0,4,4,0,0,0,4,0
miR-4535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-548av-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-3689d,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-301a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6728-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6798-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4658,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-6842-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-4646-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-23b-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4633-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6758-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-338-3p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-7106-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4714-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4709-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-4440,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4749-3p,0,0,3,3,0,0,-3,-3,-3,-3,0,0,3,0,3
miR-6740-3p,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0
miR-6780b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-526a-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6890-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-199b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-5581-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-138-2-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-371a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-517b-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-744-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-6778-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4690-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-1285-3p,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0
miR-6076,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-4800-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-519d-3p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6880-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-574-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4674,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-6801-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-26a-2-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-26a-1-3p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-4642,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-6768-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-6807-3p,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
miR-301b-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-616-5p,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
miR-3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-502-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-518e-5p,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0
miR-4634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-3614-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-302c-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-4720-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-16-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-513a-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
miR-7113-5p,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
miR-490-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
